id,income,slik_ojk,total_debt,total_credit,total_monthly_debt,loan_amount,property_value,loan_purpose,employment_status,job_tenure,home_ownership,marital_status,late_payment_risk
760,9.2,2,460000000,8761905,3680000,552000000,920000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
776,16.9,3,760500000,16095238,6760000,1014000000,1690000000,KPR,kontrak,90,sewa/kontrak,menikah,sedang
510,13.7,5,479500000,13047619,5480000,959000000,1370000000,KPR,permanent,66,milik sendiri,menikah,rendah
28,9.3,5,325500000,8857143,3720000,651000000,930000000,KPR,permanent,36,milik sendiri,menikah,rendah
718,9.5,4,332500000,9047619,3800000,665000000,950000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
962,78.5,1,5495000000,74761905,31400000,7065000000,7850000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
655,23.5,1,1645000000,22380952,9400000,2115000000,2350000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
572,16.3,3,733500000,15523810,6520000,978000000,1630000000,KPR,kontrak,78,sewa/kontrak,menikah,sedang
333,14.5,4,507500000,13809524,5800000,1015000000,1450000000,Modal Kerja/Usaha,permanent,72,milik sendiri,menikah,rendah
797,9.7,2,485000000,9238095,3880000,582000000,970000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
103,7.1,2,497000000,6761905,2840000,639000000,710000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
590,12.2,3,610000000,11619048,4880000,732000000,1220000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
764,12.8,3,640000000,12190476,5120000,768000000,1280000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
155,5.5,1,467500000,5238095,2200000,495000000,550000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
124,8.1,3,567000000,7714286,3240000,729000000,810000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
963,79.0,1,5530000000,75238095,31600000,7110000000,7900000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
317,8.1,4,283500000,7714286,3240000,567000000,810000000,Modal Kerja/Usaha,permanent,24,milik sendiri,menikah,rendah
733,20.1,5,703500000,19142857,8040000,1407000000,2010000000,KPR,permanent,102,milik sendiri,menikah,rendah
34,13.6,5,476000000,12952381,5440000,952000000,1360000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
974,84.5,1,5915000000,80476190,33800000,7605000000,8450000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
301,11.4,5,399000000,10857143,4560000,798000000,1140000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
861,28.2,1,1974000000,26857143,11280000,2538000000,2820000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
725,13.9,4,486500000,13238095,5560000,973000000,1390000000,Modal Kerja/Usaha,permanent,72,milik sendiri,menikah,rendah
468,18.2,1,1274000000,17333333,7280000,1638000000,1820000000,KPR,harian,24,tinggal bersama ortu,lajang,tinggi
794,12.7,3,635000000,12095238,5080000,762000000,1270000000,KPR,kontrak,78,sewa/kontrak,menikah,sedang
352,12.3,3,553500000,11714286,4920000,738000000,1230000000,KPR,kontrak,54,sewa/kontrak,menikah,sedang
76,8.6,3,602000000,8190476,3440000,774000000,860000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
692,42.0,1,2940000000,40000000,16800000,3780000000,4200000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
708,8.7,5,304500000,8285714,3480000,609000000,870000000,KPR,permanent,30,milik sendiri,menikah,rendah
27,10.1,4,353500000,9619048,4040000,707000000,1010000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
301,11.4,5,399000000,10857143,4560000,798000000,1140000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
861,28.2,1,1974000000,26857143,11280000,2538000000,2820000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
26,11.0,5,385000000,10476190,4400000,770000000,1100000000,Modal Kerja/Usaha,permanent,48,milik sendiri,menikah,rendah
108,8.6,3,602000000,8190476,3440000,774000000,860000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
435,8.3,1,581000000,7904762,3320000,747000000,830000000,KPR,harian,30,tinggal bersama ortu,menikah,tinggi
338,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
38,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
563,9.3,2,465000000,8857143,3720000,558000000,930000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
478,21.2,1,1484000000,20190476,8480000,1908000000,2120000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
427,5.9,1,413000000,5619048,2360000,531000000,590000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
819,7.2,1,504000000,6857143,2880000,648000000,720000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
442,10.4,1,728000000,9904762,4160000,936000000,1040000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
131,7.6,2,532000000,7238095,3040000,684000000,760000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
397,11.9,2,595000000,11333333,4760000,714000000,1190000000,KPR,kontrak,72,sewa/kontrak,menikah,sedang
393,8.7,3,435000000,8285714,3480000,522000000,870000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
70,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
383,10.9,2,545000000,10380952,4360000,654000000,1090000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
944,69.5,1,4865000000,66190476,27800000,6255000000,6950000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
827,11.2,1,784000000,10666667,4480000,1008000000,1120000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
773,11.1,3,555000000,10571429,4440000,666000000,1110000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
543,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
290,4.4,2,308000000,4190476,1760000,396000000,440000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
681,36.5,1,2555000000,34761905,14600000,3285000000,3650000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
61,7.1,2,497000000,6761905,2840000,639000000,710000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
144,8.5,3,595000000,8095238,3400000,765000000,850000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
333,14.5,4,507500000,13809524,5800000,1015000000,1450000000,Modal Kerja/Usaha,permanent,72,milik sendiri,menikah,rendah
648,20.0,1,1400000000,19047619,8000000,1800000000,2000000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
812,5.7,2,399000000,5428571,2280000,513000000,570000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,menikah,tinggi
385,9.0,2,450000000,8571429,3600000,540000000,900000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
567,12.9,3,645000000,12285714,5160000,774000000,1290000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
399,9.9,2,495000000,9428571,3960000,594000000,990000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
400,3.2,1,224000000,3047619,1280000,288000000,320000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,menikah,tinggi
137,7.3,2,511000000,6952381,2920000,657000000,730000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
300,12.5,4,437500000,11904762,5000000,875000000,1250000000,KPR,permanent,60,milik sendiri,menikah,rendah
833,14.2,1,994000000,13523810,5680000,1278000000,1420000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
383,10.9,2,545000000,10380952,4360000,654000000,1090000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
54,8.1,3,567000000,7714286,3240000,729000000,810000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
736,14.7,4,514500000,14000000,5880000,1029000000,1470000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
946,70.5,1,4935000000,67142857,28200000,6345000000,7050000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
377,9.6,3,480000000,9142857,3840000,576000000,960000000,Kredit Kendaraan,kontrak,48,sewa/kontrak,lajang,sedang
35,12.5,4,437500000,11904762,5000000,875000000,1250000000,KPR,permanent,60,milik sendiri,menikah,rendah
946,70.5,1,4935000000,67142857,28200000,6345000000,7050000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
475,20.3,1,1421000000,19333333,8120000,1827000000,2030000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
533,13.3,5,465500000,12666667,5320000,931000000,1330000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
987,91.0,1,6370000000,86666667,36400000,8190000000,9100000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
121,6.7,2,469000000,6380952,2680000,603000000,670000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
54,8.1,3,567000000,7714286,3240000,729000000,810000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
972,83.5,1,5845000000,79523810,33400000,7515000000,8350000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
304,9.2,4,322000000,8761905,3680000,644000000,920000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
553,11.7,3,585000000,11142857,4680000,702000000,1170000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
543,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
711,17.9,5,626500000,17047619,7160000,1253000000,1790000000,KPR,permanent,90,milik sendiri,menikah,rendah
729,10.1,4,353500000,9619048,4040000,707000000,1010000000,Kredit Kendaraan,permanent,48,milik sendiri,menikah,rendah
592,10.1,3,505000000,9619048,4040000,606000000,1010000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
23,14.4,4,504000000,13714286,5760000,1008000000,1440000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
744,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,108,milik sendiri,menikah,rendah
582,12.8,2,640000000,12190476,5120000,768000000,1280000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
542,16.9,5,591500000,16095238,6760000,1183000000,1690000000,KPR,permanent,84,milik sendiri,menikah,rendah
557,8.0,3,400000000,7619048,3200000,480000000,800000000,KPR,kontrak,24,sewa/kontrak,menikah,sedang
508,17.2,5,602000000,16380952,6880000,1204000000,1720000000,KPR,permanent,84,milik sendiri,menikah,rendah
174,5.9,1,501500000,5619048,2360000,531000000,590000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
36,11.5,5,402500000,10952381,4600000,805000000,1150000000,Modal Kerja/Usaha,permanent,54,milik sendiri,menikah,rendah
721,7.8,5,273000000,7428571,3120000,546000000,780000000,Kredit Kendaraan,permanent,24,milik sendiri,menikah,rendah
145,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
752,10.3,5,360500000,9809524,4120000,721000000,1030000000,KPR,permanent,54,milik sendiri,menikah,rendah
917,56.0,1,3920000000,53333333,22400000,5040000000,5600000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
6,9.6,5,336000000,9142857,3840000,672000000,960000000,Modal Kerja/Usaha,permanent,36,milik sendiri,menikah,rendah
811,6.2,2,434000000,5904762,2480000,558000000,620000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
304,9.2,4,322000000,8761905,3680000,644000000,920000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
445,11.3,1,791000000,10761905,4520000,1017000000,1130000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
782,9.7,3,485000000,9238095,3880000,582000000,970000000,KPR,kontrak,54,sewa/kontrak,menikah,sedang
335,12.2,4,427000000,11619048,4880000,854000000,1220000000,KPR,permanent,60,milik sendiri,menikah,rendah
731,8.8,4,308000000,8380952,3520000,616000000,880000000,Modal Kerja/Usaha,permanent,36,milik sendiri,menikah,rendah
242,9.7,1,824500000,9238095,3880000,873000000,970000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
666,29.0,1,2030000000,27619048,11600000,2610000000,2900000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
200,7.6,1,646000000,7238095,3040000,684000000,760000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
627,9.5,1,665000000,9047619,3800000,855000000,950000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
381,13.2,2,660000000,12571429,5280000,792000000,1320000000,Modal Kerja/Usaha,kontrak,72,sewa/kontrak,menikah,sedang
99,6.5,2,455000000,6190476,2600000,585000000,650000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
549,9.6,4,336000000,9142857,3840000,672000000,960000000,Modal Kerja/Usaha,permanent,42,milik sendiri,menikah,rendah
346,12.9,4,451500000,12285714,5160000,903000000,1290000000,KPR,permanent,66,milik sendiri,menikah,rendah
85,6.9,2,483000000,6571429,2760000,621000000,690000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
274,2.8,2,196000000,2666667,1120000,252000000,280000000,KPR,harian,18,tinggal bersama ortu,lajang,tinggi
3,12.4,4,434000000,11809524,4960000,868000000,1240000000,Modal Kerja/Usaha,permanent,54,milik sendiri,menikah,rendah
460,15.8,1,1106000000,15047619,6320000,1422000000,1580000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
17,9.5,4,332500000,9047619,3800000,665000000,950000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
407,1.1,1,77000000,1047619,440000,99000000,110000000,Modal Kerja/Usaha,harian,18,tinggal bersama ortu,lajang,tinggi
542,16.9,5,591500000,16095238,6760000,1183000000,1690000000,KPR,permanent,84,milik sendiri,menikah,rendah
825,10.2,1,714000000,9714286,4080000,918000000,1020000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
330,19.9,5,696500000,18952381,7960000,1393000000,1990000000,KPR,permanent,96,milik sendiri,menikah,rendah
501,12.4,4,434000000,11809524,4960000,868000000,1240000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
733,20.1,5,703500000,19142857,8040000,1407000000,2010000000,KPR,permanent,102,milik sendiri,menikah,rendah
744,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,108,milik sendiri,menikah,rendah
593,18.1,3,814500000,17238095,7240000,1086000000,1810000000,KPR,kontrak,96,sewa/kontrak,menikah,sedang
338,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
696,44.0,1,3080000000,41904762,17600000,3960000000,4400000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
216,8.4,1,714000000,8000000,3360000,756000000,840000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
358,6.9,3,345000000,6571429,2760000,414000000,690000000,KPR,kontrak,18,sewa/kontrak,menikah,sedang
302,10.5,4,367500000,10000000,4200000,735000000,1050000000,Modal Kerja/Usaha,permanent,48,milik sendiri,menikah,rendah
707,9.3,4,325500000,8857143,3720000,651000000,930000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
628,10.0,1,700000000,9523810,4000000,900000000,1000000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,lajang,tinggi
145,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
744,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,108,milik sendiri,menikah,rendah
311,12.7,4,444500000,12095238,5080000,889000000,1270000000,Modal Kerja/Usaha,permanent,60,milik sendiri,menikah,rendah
94,8.1,3,567000000,7714286,3240000,729000000,810000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
446,11.6,1,812000000,11047619,4640000,1044000000,1160000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,lajang,tinggi
894,44.7,1,3129000000,42571429,17880000,4023000000,4470000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
308,17.3,5,605500000,16476190,6920000,1211000000,1730000000,KPR,permanent,84,milik sendiri,menikah,rendah
302,10.5,4,367500000,10000000,4200000,735000000,1050000000,Modal Kerja/Usaha,permanent,48,milik sendiri,menikah,rendah
460,15.8,1,1106000000,15047619,6320000,1422000000,1580000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
525,10.0,4,350000000,9523810,4000000,700000000,1000000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
740,10.6,4,371000000,10095238,4240000,742000000,1060000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
791,16.7,2,835000000,15904762,6680000,1002000000,1670000000,KPR,kontrak,96,sewa/kontrak,menikah,sedang
815,4.2,2,294000000,4000000,1680000,378000000,420000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
386,8.2,3,410000000,7809524,3280000,492000000,820000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
260,1.4,2,98000000,1333333,560000,126000000,140000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
654,23.0,1,1610000000,21904762,9200000,2070000000,2300000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
850,22.7,1,1589000000,21619048,9080000,2043000000,2270000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
685,38.5,1,2695000000,36666667,15400000,3465000000,3850000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
553,11.7,3,585000000,11142857,4680000,702000000,1170000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
382,12.0,3,600000000,11428571,4800000,720000000,1200000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
47,10.8,4,378000000,10285714,4320000,756000000,1080000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
43,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
685,38.5,1,2695000000,36666667,15400000,3465000000,3850000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
387,15.2,3,684000000,14476190,6080000,912000000,1520000000,Modal Kerja/Usaha,kontrak,84,sewa/kontrak,menikah,sedang
744,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,108,milik sendiri,menikah,rendah
884,39.7,1,2779000000,37809524,15880000,3573000000,3970000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
706,10.0,5,350000000,9523810,4000000,700000000,1000000000,Modal Kerja/Usaha,permanent,42,milik sendiri,menikah,rendah
338,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
915,55.0,1,3850000000,52380952,22000000,4950000000,5500000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
448,12.2,1,854000000,11619048,4880000,1098000000,1220000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
2,13.6,5,476000000,12952381,5440000,952000000,1360000000,KPR,permanent,60,milik sendiri,menikah,rendah
533,13.3,5,465500000,12666667,5320000,931000000,1330000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
174,5.9,1,501500000,5619048,2360000,531000000,590000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
797,9.7,2,485000000,9238095,3880000,582000000,970000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
933,64.0,1,4480000000,60952381,25600000,5760000000,6400000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
130,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
700,16.8,5,588000000,16000000,6720000,1176000000,1680000000,Modal Kerja/Usaha,permanent,84,milik sendiri,menikah,rendah
588,14.6,3,730000000,13904762,5840000,876000000,1460000000,Kredit Kendaraan,kontrak,78,sewa/kontrak,lajang,sedang
840,17.7,1,1239000000,16857143,7080000,1593000000,1770000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
751,11.1,4,388500000,10571429,4440000,777000000,1110000000,Kredit Kendaraan,permanent,60,milik sendiri,menikah,rendah
